VPOP,AKT,AKTi,AKTi_blood,AKTi_C,AKTi_gut,BRAF,CELLS,CRAF,ERK,ERKi,ERKi_blood,ERKi_C,ERKi_gut,FB1,FB2,FB3,FB4,MEK,MEKi,MEKi_blood,MEKi_C,MEKi_gut,MEKi_V3,PI3K,RAFi,RAFi_blood,RAFi_C,RAFi_gut,RAS,RTK1,RTK1i,RTK1i_blood,RTK1i_C,RTK1i_gut,RTK2,RTK3,S6,TD1,AKTb,AKTt,BRAFb,BRAFt,CRAFb,CRAFt,dmax,ERKb,ERKt,F1,F2,F3,F4,F5,G13,G14,G23,G24,G33,G34,Gspry,Gdusp,k1,k2,k3,k4,k5,k6,k7,k8,ka1,ka2,ka3,ka4,ka5,ke1,ke2,ke3,ke4,ke5,kFB1,kFB2,kFB3,kFB4,kg,ki1,ki2,ki3,ki4,ki5,MEKb,MEKt,p1,p2,p3,p4,p5,PI3Kb,PI3Kt,q2,r1,r2,r3,r4,r5,RASb,RASt,RTK1b,RTK1t,RTK2b,RTK2t,RTK3b,RTK3t,S6b,S6t,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tauFB1,tauFB2,tauFB3,tauFB4,taug,taui1,taui2,taui3,taui4,taui5,umax,V1,V2,V3,V3b,V4,V5,Vmax,wOR,wRAS,PW
219,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.162994009,0.038478959,0,1,1,1,1,1,1,0.043256555,0,0,0,0,0,0.057997668,0.461655735,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.01823479,0.222955149,1,1,1,1,1,0.039734936,1,210,3.435989897,1.167725843,0.959576785,1,10,0.063016188,1.015025502,0,0.020071733,0,0.009236512,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.967797787,0.969813417,0.000179637
220,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,3.275470516,0,1.029953745,0.04355019,0,1,1,1,1,1,1,0.687926358,0,0,0,0,0,0.817693325,0.385930603,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,5.169860619,5.169860619,1,1,1,1,1,0.224985517,1,210,3.435989897,1.167725843,0.959576785,1,10,0.05097654,0.258607635,0,1.220886417,0,0.018268797,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.838690243,0.002631579
221,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.227033591,0.036469468,0,1,1,1,1,1,1,1,0,0,0,0,0,0.095434605,0.422844874,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.088833658,0.458610661,1,1,1,1,1,0.792771532,1,210,3.435989897,1.167725843,0.959576785,1,10,0.051988099,0.313530737,0,0.022178798,0,0.088225359,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.774043889,0
222,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.185400141,0.041494877,0,1,1,1,1,1,1,1,0,0,0,0,0,0.323055719,0.10713319,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.012412949,3.57980638,1,1,1,1,1,0.174290871,1,210,3.435989897,1.167725843,0.959576785,1,10,0.166837768,3.154803824,0,0.146756626,0,0.20636568,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.971315238,0.843367255,0.002631579
223,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.809315881,0.039465406,0,1,1,1,1,1,1,0.498235899,0,0,0,0,0,0.404151217,0.071898279,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.06161577,0.653952531,1,1,1,1,1,0.18959023,1,210,3.435989897,1.167725843,0.959576785,1,10,0.082493836,1.420630578,0,0.037354069,0,0.025760758,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.899900349,0.998274486,2.22739E-13
224,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.951684922,0.041247904,0,1,1,1,1,1,1,0.268552344,0,0,0,0,0,0.719198319,0.675130175,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.037694853,0.464580114,1,1,1,1,1,0.030386306,1,210,3.435989897,1.167725843,0.959576785,1,10,0.256599732,6.534601866,0,0.264640218,0,1.373254915,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.95290549,0
225,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,2.063113373,0,0.800664555,0.040486117,0,1,1,1,1,1,1,0.297570469,0,0,0,0,0,0.423928598,1,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.004408036,0.656439684,1,1,1,1,1,0.407918855,1,210,3.435989897,1.167725843,0.959576785,1,10,0.011832606,0.499293149,0,0.022726943,0,0.010377563,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,1,0.000179637
226,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.899867383,0.038431527,0,1,1,1,1,1,1,1,0,0,0,0,0,0.423862547,0.517419935,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.001291273,0.126181584,1,1,1,1,1,0.597999658,1,210,3.435989897,1.167725843,0.959576785,1,10,0.016712656,1.248297668,0,0.158691354,0,0.293127764,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.882400661,0.883844954,2.08E-13
227,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.074329628,0.030967344,0,1,1,1,1,1,1,0.648323056,0,0,0,0,0,0.908749421,0.721847899,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,9.08E-05,1.288265323,1,1,1,1,1,0.264334791,1,210,3.435989897,1.167725843,0.959576785,1,10,0.149513395,1.0369035,0,30.91043607,0,0.017781692,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.941348422,0.833154152,0
228,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,2.183276831,0,0.974439569,0.038130908,0,1,1,1,1,1,1,1,0,0,0,0,0,0.106903563,0.190473976,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.020639045,0.373738597,1,1,1,1,1,0.155895554,1,210,3.435989897,1.167725843,0.959576785,1,10,0.011484025,1.116326313,0,0.077651117,0,17.90196895,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.773264361,0.850565691,0.001190476
229,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,5.684731301,0,1.083385944,0.038247265,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.129003103,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.008524639,0.865629949,1,1,1,1,1,0.175835689,1,210,3.435989897,1.167725843,0.959576785,1,10,0.021435963,1.90074445,0,0.075095756,0,0.171703629,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.917621938,0.827050772,0
230,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.918803544,0.04003342,0,1,1,1,1,1,1,0.382070234,0,0,0,0,0,0.149652062,0.294145327,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.208488991,0.99072341,1,1,1,1,1,0.003237304,1,210,3.435989897,1.167725843,0.959576785,1,10,0.019661997,1.238906519,0,160.6252367,0,0.42845457,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.897290483,0.905451914,7.05497E-14
231,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.962132932,0,1.050426567,0.036304836,0,1,1,1,1,1,1,0.232613903,0,0,0,0,0,0.997382665,0.314236889,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.000569562,0.112454082,1,1,1,1,1,0.155514293,1,210,3.435989897,1.167725843,0.959576785,1,10,0.064177426,2.229574462,0,0.909359557,0,0.067410518,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.904059024,0.000179637
232,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,2.020881469,0,0.976079665,0.03734546,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.101154782,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.000712038,1.128340909,1,1,1,1,1,0.022510852,1,210,3.435989897,1.167725843,0.959576785,1,10,0.044325353,3.600566338,0,0.023918187,0,0.025441982,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.93613802,0.964314876,2.69243E-13
233,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.6298076,0,0.971351356,0.037261622,0,1,1,1,1,1,1,0.313627475,0,0,0,0,0,0.430013024,0.182482659,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,3.91E-03,0.776692876,1,1,1,1,1,0.019714743,1,210,3.435989897,1.167725843,0.959576785,1,10,0.152301853,3.254398452,0,0.001682292,0,0.033213004,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.857790516,0
234,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.107426283,0.040157782,0,1,1,1,1,1,1,0.12752819,0,0,0,0,0,1,0.647225334,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.000787947,1.150673253,1,1,1,1,1,0.362807245,1,210,3.435989897,1.167725843,0.959576785,1,10,0.128317731,1.393788365,0,0.11588359,0,0.492576321,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.964678034,0
235,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,2.548247526,0,0.9094197,0.041031803,0,1,1,1,1,1,1,0.21080747,0,0,0,0,0,0.22365481,0.293190173,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.002619428,1.186913441,1,1,1,1,1,0.034079954,1,210,3.435989897,1.167725843,0.959576785,1,10,0.093140095,1.441599805,0,2.321788983,0,0.028877858,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.945748545,0.911844417,0.002890535
236,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.952179302,0.039518107,0,1,1,1,1,1,1,0.824650171,0,0,0,0,0,0.230775228,0.252036706,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,7.21E-05,0.36242906,1,1,1,1,1,0.533636701,1,210,3.435989897,1.167725843,0.959576785,1,10,0.019380399,1.507504808,0,0.264473275,0,0.053996472,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.94231855,0.896146352,0.009365793
237,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.056832418,0,1.178463319,0.043985791,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.763567967,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.074951044,2.588355333,1,1,1,1,1,0.884391106,1,210,3.435989897,1.167725843,0.959576785,1,10,0.024237012,1.127580959,0,0.248228874,0,2.442162392,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.977851633,0.834258892,4.01339E-13
238,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,1.221593399,0.043681166,0,1,1,1,1,1,1,0.196921374,0,0,0,0,0,0.319337636,0.368474368,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.006521073,0.328428283,1,1,1,1,1,0.48046032,1,210,3.435989897,1.167725843,0.959576785,1,10,0.035304048,21.21170316,0,0.970268348,0,0.485539921,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.957052101,0
239,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.104904284,0,1.107663903,0.034402375,0,1,1,1,1,1,1,0.955593581,0,0,0,0,0,0.798218455,0.488514524,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.006877406,0.639276088,1,1,1,1,1,0.008352976,1,210,3.435989897,1.167725843,0.959576785,1,10,0.017037068,2.913611867,0,0.09229093,0,0.061261865,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,1,0
240,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.37627428,0,0.957772489,0.045731469,0,1,1,1,1,1,1,0.666523178,0,0,0,0,0,1,0.199498326,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.001771568,2.403620142,1,1,1,1,1,5.157136637,5.157136637,210,3.435989897,1.167725843,0.959576785,1,10,0.011989151,5.19576455,0,1.190106154,0,0.008154549,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.882568114,0.853964465,0.006435414
241,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.776833934,0.04005176,0,1,1,1,1,1,1,0.957659472,0,0,0,0,0,1,0.0430265,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.008715478,1.303721865,1,1,1,1,1,0.257007169,1,210,3.435989897,1.167725843,0.959576785,1,10,0.017060096,2.406425337,0,0.386555229,0,0.022460505,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.903755002,0.000179637
242,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.89095759,0.042338923,0,1,1,1,1,1,1,1,0,0,0,0,0,0.491302168,0.076096792,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.049570343,0.42671911,1,1,1,1,1,0.042270574,1,210,3.435989897,1.167725843,0.959576785,1,10,0.020729677,0.40039378,0,1.061832118,0,0.284833889,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.843682397,0
243,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.709154501,0,0.942340481,0.041298245,0,1,1,1,1,1,1,0.546148799,0,0,0,0,0,1,0.954778324,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.001433352,0.676038129,1,1,1,1,1,0.181559586,1,210,3.435989897,1.167725843,0.959576785,1,10,0.084684637,0.634977293,0,0.627332056,0,0.035749205,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.906032844,0.883834638,0.014965279
244,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,0.9,0,0.994180967,0.035990673,0,1,1,1,1,1,1,1,0,0,0,0,0,0.539697159,1,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.010135112,4.710650679,1,1,1,1,1,0.025327989,1,210,3.435989897,1.167725843,0.959576785,1,10,0.070388411,0.635404442,0,0.038953624,0,1.617025678,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,0.881515218,0.885463711,0.001190476
245,1,0,0,0,0,0.95,1,0,0.7,0,0,0,0,0.7,0.7,0.7,0.7,0.65,0,0,0,0,0,1,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0.95,1,0,1,0.9,1.074821576,0,0.972498231,0.041452934,0,1,1,1,1,1,1,0.592957194,0,0,0,0,0,0.761437127,0.941694201,0.75,0.1,2.230710131,2.609115337,2.74625277,3,1,1,1,4.5,33,35,1,0.148531539,0.28245614,0.630136986,0.882162162,1,0.1,0.436051023,2.975231742,2,0.468373391,1,2,0.65,0.65,1,0.139580487,1.128423905,1,1,1,1,1,0.053332165,1,210,3.435989897,1.167725843,0.959576785,1,10,0.027358686,1.195621065,0,0.213571787,0,0.018517001,0,0,0,1,0.5,2.324980605,0.671868475,0.1,0.408684957,0.1,0.25,0.25,10,0.348731219,0.1,0.1,0.241479374,0.0304,0.028338973,0.000779559,0.025468539,1,0.075,4.5,114,487,295,171,1,12,1,0.835659834,0
